StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q29,Q30,Q31,Q32,Q32_10_TEXT,Q33,Q33_6_TEXT,Q34,Q35,Q35_16_TEXT,Q36,Q36_16_TEXT,Q37,Q37_16_TEXT,Q38,Q39,Q40,Q41,Q42,Q42_8_TEXT,Q43,Q44,Q45_1,Q46_1,Q47,Q48,Q48_16_TEXT,Q49_1_x,Q49_1_y,Q49_2_x,Q49_2_y,Q49_3_x,Q49_3_y,Q49_4_x,Q49_4_y,Q49_5_x,Q49_5_y,Q49_6_x,Q49_6_y,Q49_7_x,Q49_7_y,Q49_8_x,Q49_8_y,Q49_9_x,Q49_9_y,Q49_10_x,Q49_10_y,Q49,Q50,Q51,Q52,Q53,Q53_4_TEXT,Q54,Q55,Q55_6_TEXT,Q56,Q56_4_TEXT,Q57,Q57_6_TEXT
2025-05-14 12:01:09,2025-05-14 13:18:10,IP Address,80.3.12.109,100,4620,True,2025-05-14 13:18:10,R_8UWa3bfL4SS1W4i,,,,,51.1003,-1.8785,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",18,Undergraduate,Mathematics,First,Male,Cisgender,Bisexual,Yes,Monthly,"Beer,Wine,Spirits,Cider",Yes,I don't know/ unsure,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,Yes,Vomitted,1-3,No,,,,,,,,,,,,,,,,,No,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat,OTHER",Fentanyl,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,None of the above,,All of them,Daily,,No,"To relax/ unwind,To feel good,To enjoy yourself,To experience something different,Self discovery,Exam/ academic performance,Physical performance",,,,14,14,"Alcohol,Nicotine,Other Drugs","Marijuana,Cocaine (powder),Crack Cocaine,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,543,702,578,724,602,749,594,765,559,770,538,776,516,773,499,749,511,745,554,748,"Skempton,Other","Joint (pure marijuana, rolling paper),Spliff (marijuana with tobacco, rolling paper),Blunt (pure marijuana, cigar or tobacco leaf wrapping),Bong,THC vape (Cart, Penjamins, etc),Convection vape",Yes,Yes,"Brownies/ baked goods,Gummies,Laced into food",,Yes,"Dealer,Bumming off a friend,Dark Web",,Walking distance,,Carrier Pigeon,
2025-05-14 13:32:09,2025-05-14 13:35:44,IP Address,86.154.204.193,100,215,True,2025-05-14 13:35:45,R_2h9NE1uyod4fqi5,,,,,51.5323,0.7101,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Postgraduate - Taught,Medicine,First,Female,Cisgender,Heterosexual,Yes,Fortnightly,"Wine,Spirits,Cider",Yes,Yes,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,Yes,Vomitted,0-1,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Crack Cocaine,MDMA/ Ecstasy,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,None!,On Special Occasions,,No,"To relax/ unwind,To feel good,To enjoy yourself,To experience something different",,,,14,18,"Alcohol,Nicotine",,,268,309,,,,,,,,,,,,,,,,,,,Union Building,"Joint (pure marijuana, rolling paper)",No,No,,,No,Bumming off a friend,,,,,
2025-05-14 13:20:53,2025-05-14 13:35:57,IP Address,86.15.204.59,100,903,True,2025-05-14 13:35:58,R_2KCsvfKX1p8Ce1f,,,,,51.5042,-0.2199,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",24,Undergraduate,Computing,Fourth,Male,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Wine,Spirits,Cider",Yes,Yes,"I like the taste,To get drunk,To relax,It's fun",,Yes,Vomitted,1-3,Socially,"Cigarettes,Snus/ Nicotine pouches",Roll your own (Rollies),Imported Brands,1-2,No,,,,,Once a week,8/9mg,5 dot,Velo,,,,I have successfully quit,"Marijuana,Psilocybin",,None of the above,,"Crack Cocaine,Methamphetamine,Heroin,Anabolic Steroids,Benzodiazepines",,"lsd, mdma",Fortnightly,,No,"To relax/ unwind,To feel good,To enjoy yourself,Self discovery",,nah,,15,16,"Alcohol,Nicotine",,,283,299,234,776,69,574,319,671,,,,,,,,,,,,,"Union Building,Huxley,Library,Sherfield/ Great Hall","Joint (pure marijuana, rolling paper),Spliff (marijuana with tobacco, rolling paper),Blunt (pure marijuana, cigar or tobacco leaf wrapping)",Yes,Yes,Brownies/ baked goods,,No,"Dealer,Friends dealer,Bumming off a friend,Friend,Siblings",,Need to organise in advance,,Text,
2025-05-14 13:45:42,2025-05-14 13:47:25,IP Address,146.179.86.152,100,102,True,2025-05-14 13:47:26,R_2dHqueEAE7Tz409,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Physics,First,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,No,,,,,,,,Alcohol,,,293,236,,,,,,,,,,,,,,,,,,,Union Building,,,,,,,,,,,,
2025-05-14 13:49:45,2025-05-14 13:51:05,IP Address,81.157.32.169,100,79,True,2025-05-14 13:51:06,R_2Lih7dm2kCq3nd2,,,,,51.5516,-0.1881,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Undergraduate,Bioengineering,Third,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,"never ",,Unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:51:12,2025-05-14 13:52:06,IP Address,149.34.167.66,100,54,True,2025-05-14 13:52:07,R_8DLnFCcz4Op2SZP,,,,,51.5291,0.0527,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Bioengineering,Third,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,None of the above,,Adderall,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:56:15,2025-05-14 14:03:07,IP Address,5.151.106.233,100,412,True,2025-05-14 14:03:08,R_2sj0yQIlWP30FRz,,,,,51.4863,-0.1916,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Bioengineering,Second,Female,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Wine,Spirits,Cider",Yes,No,"Because my friends do,It's fun",,Yes,Blacked out,0-1,Socially,Cigarettes,"Pre–rolled, regular size (Straights)",Marlboro,1-2,No,,,,,,,,,,,,I have successfully quit,Marijuana,,None of the above,,"Methamphetamine,Heroin,Anabolic Steroids",,lsd,On Special Occasions,,No,"To relax/ unwind,To feel good,To enjoy yourself,To experience something different,Self discovery",,"thought i was trapped under my skin and wanted to see a doctor, but was scared ""the doctors would think im alright and i'd stay stuck""",,16,17,"Alcohol,Nicotine",,,271,290,698,398,123,399,43,846,,,,,,,,,,,,,"Union Building,Blackett,Other","Joint (pure marijuana, rolling paper)",Unsure,Yes,Brownies/ baked goods,,No,Friends dealer,,,,,
2025-05-14 14:02:38,2025-05-14 14:04:09,IP Address,147.12.162.117,100,90,True,2025-05-14 14:04:10,R_8D9VvIYEABG8sKZ,,,,,51.3478,-0.1469,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Computing,Second,Female,Cisgender,Queer,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,Adderall,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 14:23:57,2025-05-14 14:29:40,IP Address,92.40.110.128,100,343,True,2025-05-14 14:29:41,R_2YPvoguyxDbIki1,,,,,51.8842,-0.4208,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Postgraduate - Research,Physics,Fifth,Female,Cisgender,Queer,Yes,Fortnightly,"Beer,Wine,Spirits,Cider",Yes,Yes,"I like the taste,To relax,It's fun",,Yes,Hungover,0-1,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Cocaine (powder),Crack Cocaine,Methamphetamine,Heroin,Benzodiazepines,Khat",,,On Special Occasions,,No,To experience something different,,,,15,23,Alcohol,,,,,,,,,,,,,,,,,,,,,,,,"Joint (pure marijuana, rolling paper)",No,No,,,No,Friend,,,,,
2025-05-14 14:38:51,2025-05-14 14:42:21,IP Address,146.179.86.144,100,209,True,2025-05-14 14:42:21,R_20UU0DkfI0HyDHu,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",18,Undergraduate,Materials,First,Female,Cisgender,Bisexual,Yes,Weekly,"Wine,Spirits,Cider",Yes,No,"To get drunk,It's fun",,Yes,Blacked out,4-6,Socially,"Cigarettes,Vapes","Pre–rolled, regular size (Straights)",Marlboro,1-2,No,"Disposable,Reusable with Pods,Reusable with e-Liquid",crystal bar,strawberry,The battery dies before I finish,,,,,,,,No,Marijuana,,None of the above,,"Psilocybin,Nitrous Oxide,Heroin,Anabolic Steroids,Mephedrone,Benzodiazepines,Khat",,,On Special Occasions,,No,To experience something different,,,,16,18,"Alcohol,Nicotine",,,771,617,1074,775,1168,590,,,,,,,,,,,,,,,"CAGB,Other","THC vape (Cart, Penjamins, etc)",No,No,,,No,Bumming off a friend,,,,,
2025-05-14 14:48:59,2025-05-14 14:53:11,IP Address,146.179.86.157,100,251,True,2025-05-14 14:53:11,R_8l4AQDlOSbWVdiD,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biology,First,Female,Cisgender,Heterosexual,Yes,Weekly,Beer,No,I don't know/ unsure,"I like the taste,OTHER",For the mood,No,Hungover,1-3,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,No,,,,,I have not had sex on drugs,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 15:10:40,2025-05-14 15:15:05,IP Address,86.160.212.184,100,265,True,2025-05-14 15:15:06,R_2lKPvOmalYv6u3m,,,,,51.489,-0.1696,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Chemical Engineering,Third,Male,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Wine,Spirits",Yes,Yes,"I like the taste,To get drunk,Because my friends do,It's fun",,Yes,Vomitted,0-1,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Crack Cocaine,Ketamine,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,,On Special Occasions,,No,To enjoy yourself,,,,15,20,Alcohol,,,294,321,280,449,,,,,,,,,,,,,,,,,"Union Building,Roderic Hill","Joint (pure marijuana, rolling paper)",No,Yes,Brownies/ baked goods,,No,Bumming off a friend,,,,,
2025-05-14 15:21:26,2025-05-14 15:23:52,IP Address,45.146.10.107,100,146,True,2025-05-14 15:23:53,R_8I9SxpYZ5UYduVw,,,,,51.4719,-0.1616,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Computing,Second,Non-binary / third gender,Transgender,Asexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,Ketamine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Smart Drugs (Adderall/Ritalin/ etc.)",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 15:43:43,2025-05-14 15:45:56,IP Address,82.132.222.40,100,133,True,2025-05-14 15:45:57,R_22KCwf7CEcwOq7W,,,,,51.5197,0.2782,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",25+,Alumnus,Chemistry,SKIP,Female,Cisgender,Bisexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,Crack Cocaine,,,,No,,,,,,,,Alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 16:20:07,2025-05-14 16:25:47,IP Address,82.132.213.97,100,339,True,2025-05-14 16:25:47,R_8sdIMP7LtUuLTOA,,,,,51.5415,-0.1445,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",24,Alumnus,Chemistry,SKIP,Male,Cisgender,Heterosexual,Yes,2-3 times a week,"Wine,Spirits",Yes,Yes,"I like the taste,Because my friends do,To relax,It's fun",,Yes,Vomitted,7-9,Yes,"Cigarettes,Vapes","Pre–rolled, large size (Superkings)",OTHER,3-5,No,Reusable with Pods,Elfbar,Cola,A few days,,,,,,,,No,"Marijuana,Cocaine (powder),Ketamine,OTHER",Poppers,"Marijuana,Cocaine (powder),Ketamine,OTHER",Poppers,"Crack Cocaine,MDMA/ Ecstasy,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,Acid,On Special Occasions,,No,"To enjoy yourself,To experience something different,Self discovery",,"First time taking ketamine, was not aware of the affects and was already drunk when taken so I became frightened but nothing extremely bad happens ",,15,18,"Alcohol,Nicotine",,,282,289,338,765,1052,612,,,,,,,,,,,,,,,"Union Building,Dangoor Plaza,Prince's Gardens","Joint (pure marijuana, rolling paper)",No,Yes,"Brownies/ baked goods,Gummies",,No,"Group chat(s),Friends dealer,Tiktok/ Social Media,Friend",,,,,
2025-05-14 16:44:57,2025-05-14 16:54:56,IP Address,149.22.142.76,100,598,True,2025-05-14 16:54:57,R_89hsqdoYw2b2ILv,,,,,51.4719,-0.1616,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Medicine,Second,Male,Cisgender,Heterosexual,Yes,4-6 times a week,"Beer,Spirits",No,No,"To relax,It's fun",,Yes,Vomitted,7-9,No,,,,,,,,,,,,,,,,,No,Marijuana,,,,"Crack Cocaine,MDMA/ Ecstasy,Ketamine,Heroin",,,On Special Occasions,,No,To experience something different,,,,15,16,Alcohol,,,273,278,,,,,,,,,,,,,,,,,,,Union Building,"Joint (pure marijuana, rolling paper)",No,No,,,No,Friend,,,,,
2025-05-14 17:19:47,2025-05-14 17:22:36,IP Address,95.141.21.5,100,169,True,2025-05-14 17:22:36,R_8Pi5EMgjH8IsJb0,,,,,51.4889,-0.2318,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Materials,Third,Female,Cisgender,Heterosexual,Yes,Monthly,"Beer,Spirits,Cider",Yes,Yes,"Because my friends do,To relax",,No,Hungover,0-1,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Crack Cocaine,Ketamine,Methamphetamine,Heroin,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,marijuana,,No,,,,,I have not had sex on drugs,19,,Alcohol,,,286,286,1173,607,,,,,,,,,,,,,,,,,"Union Building,Other",,,,,,,,,,,,
2025-05-14 18:28:00,2025-05-14 18:30:19,IP Address,172.56.46.5,100,138,True,2025-05-14 18:30:20,R_7pI0k5NF1C3X2Kd,,,,,37.6538,-122.4257,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Alumnus,JMC,SKIP,Male,SKIP,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,None,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 18:46:49,2025-05-14 18:53:24,IP Address,213.55.186.252,100,394,True,2025-05-14 18:53:24,R_8cknjHoHmnb39HD,,,,,47.4095,8.5514,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Undergraduate,Computing,Fourth,Male,Cisgender,Heterosexual,Yes,Weekly,"Beer,Wine,Spirits,Cider",Yes,Yes,"To get drunk,Because my friends do,It's fun",,Yes,Blacked out,7-9,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,,,No,,,,,I have not had sex on drugs,18,,Alcohol,,,309,278,1025,594,,,,,,,,,,,,,,,,,"Union Building,Prince's Gardens",,,,,,,,,,,,
2025-05-14 23:21:50,2025-05-14 23:24:51,IP Address,104.28.86.113,100,181,True,2025-05-14 23:24:52,R_2dACnoNTWxicuKN,,,,,51.477,-0.1959,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biology,Second,Female,Cisgender,Bisexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,,,Unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 00:01:17,2025-05-15 00:10:36,IP Address,181.65.36.181,100,558,True,2025-05-15 00:10:37,R_6fDNDKXXyqPkHSI,,,,,-12.046,-77.0305,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",25+,Postgraduate - Taught,Business School,First,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,"DROGA ES MALA, MATA EL ALMA Y LA ENVENENA",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 01:51:10,2025-05-15 01:59:07,IP Address,31.94.18.94,100,476,True,2025-05-15 01:59:07,R_2tyWCIytMhDMOTA,,,,,51.4402,-0.0259,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Chemical Engineering,Third,Male,Cisgender,Gay,Yes,2-3 times a week,"Beer,Wine,Spirits",Yes,Yes,"To get drunk,Because my friends do,To relax,It's fun",,No,Blacked out,10-12,Socially,"Cigarettes,Vapes","Pre–rolled, regular size (Straights),Roll your own (Rollies)",OTHER,<1,No,"Disposable,Reusable with e-Liquid",,"Juicy Peach ",The battery dies before I finish,,,,,,,,I have successfully quit,"Marijuana,Cocaine (powder),MDMA/ Ecstasy,Ketamine,Psilocybin,Amphetamines (speed, ice, uppers, etc),Smart Drugs (Adderall/Ritalin/ etc.)",,"Marijuana,Cocaine (powder),MDMA/ Ecstasy,Ketamine",,"Crack Cocaine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Mephedrone,Benzodiazepines,Khat",,LSD,Fortnightly,,No,"To feel good,To enjoy yourself,To experience something different",,"K-holed and thought I was watching myself die ",,16,17,"Alcohol,Nicotine,Other Drugs",Ketamine,,279,293,,,,,,,,,,,,,,,,,,,Union Building,"Joint (pure marijuana, rolling paper),Spliff (marijuana with tobacco, rolling paper),Bong",Yes,Yes,"Brownies/ baked goods,Gummies,Laced into food",,Yes,"Bumming off a friend,Friend",,,,,
2025-05-15 03:28:29,2025-05-15 03:33:04,IP Address,146.179.86.184,100,274,True,2025-05-15 03:33:04,R_8rOfjR95TjigRo7,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",25+,Postgraduate - Research,Bioengineering,More than six,Female,Cisgender,Lesbian,Yes,Fortnightly,"Beer,Cider",No,Yes,"I like the taste,To relax,It's fun",,No,Hungover,1-3,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,No,,,,,I have not had sex on drugs,17,,Alcohol,,,259,221,217,663,724,449,678,549,465,918,1200,545,,,,,,,,,"Union Building,SAF/ RCS,Sherfield/ Great Hall,RSM,Other",,,,,,,,,,,,
2025-05-15 04:01:30,2025-05-15 04:03:19,IP Address,85.255.234.122,100,109,True,2025-05-15 04:03:20,R_8q90veinWp4OpXv,,,,,51.4964,-0.1224,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Physics,Second,SKIP,SKIP,Asexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,None,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 04:00:51,2025-05-15 04:04:15,IP Address,86.141.224.102,100,204,True,2025-05-15 04:04:16,R_8GBZ8EmqV6TNB5H,,,,,51.4889,-0.2318,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,EEE/EIE,Second,Male,Cisgender,Gay,Yes,Every few months,Spirits,Yes,Yes,"I like the taste,To get drunk",,No,Hungover,0-1,No,,,,,,,,,,,,,,,,,No,OTHER,poppers,None of the above,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,psilocybin,On Special Occasions,,No,"To feel good,To enjoy yourself,To experience something different,OTHER",poppers for sex :),"i havent had any bad experiences ",,15,19,Alcohol,,,328,249,,,,,,,,,,,,,,,,,,,Union Building,,,,,,,OTHER,can buy poppers online :),,,,
2025-05-15 04:35:48,2025-05-15 04:39:28,IP Address,37.203.155.106,100,220,True,2025-05-15 04:39:29,R_2BoSEGJuohbZ0sx,,,,,50.9142,-1.388,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Mechanical Engineering,Second,Male,Cisgender,Heterosexual,Yes,Monthly,"Wine,Spirits,Cider",Yes,No,"To get drunk,Because my friends do,It's fun",,No,Blacked out,0-1,No,,,,,,,,,,,,,,,,,No,OTHER,Fentanyl,None of the above,,Alcohol,,,On Special Occasions,,No,"To relax/ unwind,Exam/ academic performance",,,,18,18,Alcohol,,,294,296,,,,,,,,,,,,,,,,,,,Union Building,,,,,,,OTHER,The union bar,,,,
